479461979	471403626
1437338394	1957873539
1794462984	2120155510
2019035127	2033436662
1087592803	1852724574
1532055809	64401568
625366672	1664702123
1085423191	628739718
1652649854	507022973
759901708	1648325307
253211102	1136573699
1313565871	1184690466
353950399	80931589
92003445	1429965136
946309832	910738078
1046783238	1579924368
1875657745	1591771400
784455137	1613868032
1390685086	809169808
381650284	796480984
2009081976	293802408
1345623708	1676374219
628660842	502654491
538701629	684198534
1589871189	1309317467
1434355934	892991061
341743153	1929875190
1635608157	40260837
8149664	1332652071
2077300746	690853412
838532144	838458761
512039035	478639940
1906131502	637698534
495971308	1127849695
812225825	373334062
1473088592	348166453
1918415594	1123354243
493898744	62723728
1128090230	2045227121
1557461215	1613983176
652695837	911041083
1281993360	1267303651
211403674	1136813904
61031604	1871667668
513164455	1463125469
1416910908	1663092068
275475253	570251644
318287143	2117227054
1802633797	1468229386
347299568	1921180100
1545788518	269704086
1483871640	768723440
1514380491	278005876
1917224267	411366421
418953224	642174578
1152384689	1949681843
1010075241	681265698
1805744596	1456083209
442425839	1944073046
1009591721	682496212
688810472	82018730
988096061	831994422
702817834	747833403
336710525	722140594
715908075	1445452406
106441378	819681364
1433355840	1015671819
1861264439	771940846
1607410737	1776319999
79397064	1642347900
1549168245	1706756833
1576693289	588049833
1446213327	1275560980
366495584	257535850
58200836	1548079691
1339371824	500866249
558806391	708160276
507753795	523729340
404370787	1857744267
1860445683	1102622003
215457973	1376114735
2012624053	1688176689
1022693764	575637969
493700386	1799396626
935731502	298868648
2146608803	897386731
1148072720	1243406978
1051295417	1289990414
1713533153	871306517
869977575	974231212
1453912747	61674868
1886165308	486048405
1838689384	1104880541
1894638208	916810524
1907448629	708198191
1102166267	1075058198
1247956021	899001912
948849885	2108922113
1973843717	1023729453
1324977997	177699136
667223511	1022113779
1695254801	1259032196
1718158637	1689682969
2114400726	1216014663
2028639540	860476457
1947021853	2122260338
1475581627	906346516
1462278594	847216927
613936590	2078678730
2057057578	115038072
438375411	134767851
853003017	1410363326
1070486528	1866661015
2036804814	1274827878
742828439	786499681
522298283	624735838
1628364352	470426467
511632452	150857837
1218846241	721735787
14635763	1079144120
932503132	746285651
208143030	1302119520
1935511301	1616283503
158300342	583309641
1199321791	1455219231
2097077876	1208150518
1746507250	796391555
574352530	1428452240
1969782698	1467856206
155875388	106440198
91149839	1456640948
1811492145	639063629
1776439421	326946941
100376178	294621896
1818227008	1341676091
1613526917	1481776068
1178542317	497308312
1056258150	420160026
1983178079	1897796297
136676875	1002638840
713641549	76203295
1792719251	1624125369
1651036549	1905247676
356055050	640900335
628945095	1934302306
1916910811	1108876163
840115008	186679655
1923637459	533273844
1431215266	1589936069
482592718	1348463547
231812060	1370908238
709164800	1542638799
1100024699	695392764
1624061410	449443652
1322589597	2100558694
695868342	1063609359
1278127501	1563504975
1906723769	206608356
1398763776	1226820185
487330277	1073080640
17572587	1398196183
970158688	452519043
713535999	948650944
913898884	1530368053
159947970	1623196606
914987660	1217164137
1524217163	2077879142
1049105111	887578686
447817370	1551114115
596887516	1836131458
317470098	1764347019
1563729323	642671218
1520162707	481862195
363250716	1616376733
1924520120	1866348062
2009180310	602101735
1929374634	1334026161
62913149	1268503208
1342545183	636337922
1919110201	1586821108
1421853939	1616756974
1456241376	1665764342
1612951265	506761801
59418239	1782953589
297391326	1860506672
1635067146	887729273
205497618	1462502267
461470173	2065830406
668298611	776054095
546110446	1950709255
1710302976	1145596624
732066962	2006608454
568359576	1593630195
1463722216	1988090264
883947893	475941233
1427840998	753491478
275981128	1909239255
11925246	2130409861
1825076209	940553658
935622508	1747956183
246305498	1124301577
732098079	396800971
200367602	425922427
1044326465	240041391
1279928897	1131797031
580023909	1751561286
1464349741	1298398258
1562409036	147481540
1879660872	1288113826
1186634580	1601867509
1243141587	869247825
1201460606	2115735166
323379156	1278038782
964085530	2127520316
745904591	1475175038
482151697	1341929161
418363172	1608444176
1532046799	1214152989
1145359365	1758745037
80423627	1112928848
937943825	2021192254
1175871668	231646589
1661506194	109031432
524550202	2040269251
979266384	147918786
974129525	1437674085
910572304	70393575
2117751798	796530449
827767980	1271057127
2099498345	450121278
940699600	1875466072
1018738915	283126702
758248014	682214730
1697863886	1615035667
1759761695	549658039
38735214	815103694
1907394295	1146728729
901419535	1856938706
461082243	1221885462
2123932365	1436197799
360771138	1434784087
457766144	236029323
255273981	2064928886
338168898	751060915
185603557	1621344789
1712526878	815015855
1558347591	1574569228
182818390	152533227
837865198	277498042
796478929	1237135953
1436801301	1049737341
915236383	1720742924
1171201799	1979903036
1426099115	1999595368
1665871445	98996257
110772348	1327299285
1233418675	299472228
635064743	776674315
1021879664	365190723
1904867669	296956487
1786896785	703297294
1186518893	1412217523
1513065353	1775341150
503876317	1871579363
1248129430	183205477
709645706	2074168699
2076881338	1713527137
288281810	2075665647
573361749	2108459819
191264954	2127171683
1583821404	386286060
27395001	1697536689
1277427512	1608675310
409009440	1212681096
1104846397	1072748688
1006673956	1141025457
1865691077	2104146516
1980002698	1642640749
1432981993	1990117395
1168786925	1174980603
1207490779	2018394960
1791763119	1156357430
1439937251	716712361
529466234	1068836442
1636159988	1120700265
1644441202	1914772711
963253482	1632706875
861102329	838307998
2037828195	1742849786
148815646	103158696
706021175	382321059
297144227	1174030038
1216129685	467201644
238907049	1347987459
1154369979	682506478
969163002	332309654
2050874705	1335510653
143380979	1761350180
565488227	1549288600
621389324	1093685042
1157529850	1183313020
866659333	1566141976
125700693	238218707
1300829871	564653057
1260749001	2010714761
460802389	1185912334
1621936946	1352764863
1324015813	24534682
1045665301	1367672793
1583383294	49022104
277718100	1084955059
619560823	684822297
492908940	1139738864
2106518026	1279639274
564322319	430618482
1573354108	1830533211
1547193465	1386469350
796170921	385042202
1992425713	409377142
1606561104	1373519421
1310663166	1067064482
1538078585	1783928414
734580483	151921449
503527039	1265699808
1219022936	1132891425
1308396734	1560944464
711904519	1790989606
1225314009	693598696
656466464	653581743
1220959144	1905383469
592975289	1717272956
738937021	108772535
468107142	1962309931
1845251473	1260604689
456040721	1836533738
17758032	1502730934
382601110	1767375175
2015301438	279165500
254210429	831117860
303283652	1611344525
1966657908	695113414
1938789403	1437281871
1542793513	1113163788
2121221780	572741990
843109793	1202579900
319652225	129217679
232228664	100373497
1878975172	917502253
1659141941	123212241
1491059186	665552673
268127497	1673613043
1954418979	964400850
1942807844	1320693374
549732440	105072972
1428228980	1721007348
200191369	387274884
1541516156	863555405
493079371	1265715641
184899597	1248067880
1302317083	1696474103
1216335011	231154716
380051530	1203948726
900917854	1533137453
1241523332	1983663263
768101018	68416858
619323134	1748262510
797122862	1156789843
134832444	889113074
521914430	174285897
1202332796	594160946
2117201853	1767131101
699451074	286848426
1635256963	1564242746
216829569	1497459635
889860871	437240126
1667940067	1853870592
1259102649	292115923
154822325	1674820420
936341247	210506077
124646386	236050417
955906761	1725532492
514733547	52796956
564786131	755939280
1845696527	1402097021
768940151	639022252
70319965	1524167058
1459252012	2109139236
13522019	484516834
152843423	1826443536
614687729	1801220191
1620692332	2115009299
530538592	309878245
964299129	1871321573
1213197688	1177631967
447397615	721426635
2046116098	1901592072
1363641046	1512916265
161710571	922710863
12670284	2112470830
1359130642	1252621524
2120390498	624198573
1489567407	961725456
1959150740	1829929228
1654664031	360957713
336529890	1589430613
1214577616	1425544674
1167750287	1314820970
2117643269	861455369
389419637	448585045
139376454	1628778537
1981808131	548184509
2036204968	800416712
318369749	1901703797
1371744308	942894379
1424855022	657418799
1649536439	270349662
1697800341	735414094
456079910	362181712
1485913289	1833345497
1802545835	2028635418
805766241	2108345995
810430544	643300448
1810345925	947396871
453667655	1077674704
796697923	1753472808
1173958867	1323406792
1638713871	558520183
1339573719	1075376148
1466591450	786459830
1336211449	1065188565
638232589	48302233
584703859	1427428989
1475078562	39438228
1059763062	819426294
2022444703	744312783
470334266	1994114530
1946499120	1737942327
1847133607	57058813
7815265	1042410670
267268505	1009785503
2009973877	455159906
980037844	47812702
1765161701	1614599995
1355353988	1677904849
286732024	392896878
1595697774	951907695
1678859259	106372143
646962617	695157141
1462043166	897162883
1137268307	129423014
1881239275	1085014323
1035784194	948155212
1806324579	1052845020
1694083591	986609373
553525687	682127652
1836080240	232721882
1357008032	669496327
294778875	1247437969
1213063771	1257484367
1511488162	1666015714
1446550853	289181730
139829960	1380813854
1711023118	130177205
308447998	128702987
1452725149	316061727
52230258	331108868
377162881	1031052872
1358554612	545077565
1896586766	1198207744
1945859494	1569895717
1578469660	815848236
234689344	1471668452
1713435736	2047614747
590557438	1586788612
737594437	130769910
2147068198	1618370348
1507207379	1344375382
2071096889	752900102
1059861146	1479320560
346477494	156468546
1674764723	1108152939
611867013	1028603316
998674483	738623826
1179812871	1130038681
352844357	839470373
316533431	388532471
870311395	438962570
59590525	412588578
1804815409	1911945377
1851781263	1187272282
988446326	2037278069
591513348	90682002
324755639	232911758
514278391	1809109580
726561778	1912214947
402976340	65120927
1266158068	977534316
1898718018	1043305306
1266326743	694122134
1108065069	1487964227
1444733980	1374895824
561100143	101710968
959308129	95259907
1607709850	1425162743
2052767423	1628477854
393655652	1256957753
610138306	112597519
841681456	1220578553
1420619270	1328660813
1859667253	1712444946
1354796650	2078930834
1894079309	1311585158
2095547380	1413421862
1271130460	879685275
417058625	1749859415
707405403	1687876383
1706783143	9791109
695577600	1424817101
1159945961	891332697
384425996	142336712
1269141654	1109142806
681535536	923416644
1967568126	1728829704
1403433629	194928964
247305170	1965161240
1924545831	928948349
427156055	1620559233
1163781397	1850837850
1819926855	955211677
163785095	636063001
218218052	1477182169
1056893572	1506425362
1008554745	1830925512
1391709856	1411405080
1264352207	96817234
1014831430	542214392
304341065	1845407757
1422416807	785840159
1948231421	860482468
1026099775	1340466264
77803312	1527888499
6004993	1916522674
1650231820	981216565
1872666655	1880596351
875826560	1820594389
1877101432	876564089
2132540084	795634784
2117383837	1946817280
983159336	415280156
1260275585	1407236223
781356904	1584081842
1534818749	1034044140
838641262	219476358
2099465342	1375270765
1127103636	2065468711
1928750348	1191972120
757839668	1092561634
359239671	842819539
1094867422	1416498801
450816736	601808731
855395893	905692881
281780449	1095545952
1907822438	477072689
274514842	189461964
477811526	1061314822
1571580633	2127804452
1237396232	1378915132
675341541	14164231
390247831	84120198
958554471	1891657940
155671958	518187734
854597878	2036274281
49429746	1125681641
27579198	1323223302
557441056	2124643065
1523215819	101071951
1783579384	590703510
1314415992	1143202416
1992393005	1483369359
16503918	522919003
1985074280	1817147914
12039899	1965475885
1875581441	935563699
1296304178	490812846
1793702490	587728401
552938264	291479799
1628728279	772809716
1239524850	1171223854
49539965	468526859
605216264	1860548973
1971283238	2016589458
2104367958	248850881
1517610335	1770076968
1028505327	243637838
2047921886	1621524414
18298382	1526694544
63761827	2098868140
320394171	1747467964
564093353	1965220830
306404119	1966642501
1715157833	1120506155
444965956	94639738
1322795820	168577478
323839475	2050550860
430245867	1973314509
2056703371	1009868846
1121839941	756233983
1470443507	719625493
490047740	1655817099
731495676	1121603487
845574476	327332867
1950465902	1381819984
67883273	1318014063
222598062	1986024439
987644244	1071577214
502406920	2127517231
80451833	833243864
1760899487	1362059777
2092185960	227893135
1673125102	1143699623
1048965455	95466419
1141795066	2014856811
1066675920	144614404
1275474454	470289838
2131680100	1722606786
152066386	984285189
2029312844	1913939105
136892802	908117886
1685375663	1476865241
1688793830	136978944
1425945173	299561049
304439163	821399760
1424952830	244849691
1050255837	540032560
2104303200	2023774867
494833879	976509730
2117607612	907844673
1961828745	809523018
1236903452	479319910
1280307764	45511921
1458103339	1098698962
1923643302	496655142
1197767088	1179148252
379672381	1106929663
2047459497	1920384876
1636439961	1825350909
552658944	311270962
1115746786	958619533
648982252	1717420025
293219762	245073835
1437613031	1622811158
806424993	1034360481
856893767	448771322
1046680172	1408753646
1948483964	1552800999
357993153	1341345345
1548420325	98634688
540599722	1759358628
475575119	1837360632
305448339	578014134
155005707	203457708
660558330	2014558993
2001227690	885163725
1168405938	964812490
1497197143	1282655094
1917614035	2145729814
198727122	1709739868
1104279873	1961259017
741980165	1934468963
1743126743	1779339130
1774824260	773386829
1701863473	1605867267
1007745318	2086628237
1958042387	657844773
108325114	130394426
1026431866	326809736
1548172264	147164959
800070716	1617503327
1591447718	1222303983
551048286	1335110890
116197587	810648982
636587250	1194950421
2117249523	1812688298
1146743723	506293822
53384200	2042703616
996301823	657356564
1739311049	220170075
1835213047	2077937307
731895426	1859459136
1894480278	426286923
367097223	1262931429
1797710308	2003416664
670732118	240550728
2003901078	493716237
1240206408	1133417819
1312473435	593521234
1336093940	792606556
1098048453	1614123084
1069805601	415070787
860264146	2060999203
1609145957	1028462933
1137589527	615844319
221656414	83181014
1003537800	125564523
983239820	277318619
1220529382	255394236
1951444426	1016851005
219425733	647040779
2132376423	2116327338
518069049	118577982
1237999077	2033008341
1567406621	1058584933
30298958	581032910
142564607	2015417695
999119405	1437951084
1032303275	321765021
1802293808	1238189542
508061523	2014059774
1126632536	1037429121
1663340632	317362650
588866778	1119195747
1525336759	820045595
1669587094	190187143
1205048851	926928517
338356273	1519555786
1004934746	1965953814
2029738705	224340514
1858012695	1866743431
1641730676	718686190
1315455828	128308467
1582404589	396807527
422314282	312961167
819545213	1538762294
498419687	1786963863
2029199114	1592168480
436211162	403678794
1482294014	1973963228
1261818557	2030683915
1649432255	1394842886
1429751743	2118959785
164583366	1497748779
518663726	530510520
1541214814	1466324484
1222588094	1801986078
1344789244	1987584704
429804408	1024145322
114934581	698566778
1101942338	2092656350
755246176	1619869130
14415367	296157901
2024470984	79063415
371725443	525777695
335111310	1715741258
2134388396	524663602
941904666	24222206
1872228800	136280923
295036475	1641497939
